"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TSUN","WT01","WT02","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-02","2.24","0.04","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-03","6.04","0.61","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-04","8.72","0.01","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-05","8.28","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-06","7.83","0.54","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-07","4.47","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-08","4.70","0.16","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-09","5.14","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-10","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-11","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-12","3.36","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-13",,"0.25","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-14",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-15",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-16",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-17","3.80","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-18",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-19","1.34","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-20","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-21","3.80","0.04","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-22","3.58","0.09","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-23","2.46","0.02","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-24","2.01","0.18","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-25","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-26","3.58","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-27","3.80","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-28","4.47","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-29","4.92","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-30","3.13","1.65","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-31","3.13","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-01","6.04","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-02","4.70","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-03","1.34","0.04","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-04","2.46","0.40","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-05","3.36","0.91","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-06","5.59","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-07","5.14","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-08","7.61","0.45","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-09","8.95","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-10","5.37","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-11","3.36","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-12","8.05","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-13","7.38","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-14","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-15","2.46","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-16","1.79","0.22","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-17","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-18","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-19","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-20","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-21","4.92","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-22","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-23","2.01","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-24","6.26","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-25","3.58","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-26","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-27","4.92","0.45","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-28","3.58","0.12","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-29","2.24","0.01","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-30","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-01","3.36","0.83","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-02","5.37","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-03","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-04","3.13","0.49","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-05","2.91","0.66","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-06","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-07","2.01","0.04","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-08","5.37","0.08","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-09","4.03","0.53","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-10","4.25","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-11","3.36","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-12","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-13","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-14","2.91","0.62","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-15","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-16","4.25","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-17","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-18","5.82","0.35","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-19","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-20","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-21","5.14","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-22","6.49","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-23","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-24","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-25","3.36","1.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-26","4.25","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-27","2.01","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-28","3.13","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-29","4.25","1.09","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-30","3.58","0.25","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-07-31","4.25","1.08","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-01","4.92","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-02","6.93","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-03","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-04","2.01","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-05","3.80","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-06","5.14","0.05","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-07","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-08","1.34","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-09","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-10","4.03","0.09","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-11","4.47","0.15","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-12","5.14","0.32","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-13","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-14","3.80","0.06","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-15","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-16","4.03","0.11","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-17","5.37","0.01","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-18","1.57","0.03","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-19","2.24","0.01","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-20","4.70","0.82","0.0","0",,,"    1","    1",,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-21","4.25","0.31","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-22","5.82","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-23","1.79","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-24",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-25",,"0.01","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-26",,"0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-27","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-28","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-29","5.37","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-30","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-08-31","3.36","0.00","0.0","0",,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-01","1.79","0.50","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-02","6.04","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-03","6.71","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-04","6.71","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-05","7.61","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-06","9.62","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-07","6.49","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-08","2.68","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-09","3.80","0.22","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-10","4.03","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-11","5.82","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-12","4.25","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-13","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-14","4.92","0.56","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-15","4.92","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-16","2.68","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-17","3.36","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-18","3.58","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-19","2.46","0.68","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-20","2.24","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-21","3.80","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-22","2.46","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-23","1.79","0.01","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-24","5.14","0.20","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-25","2.91","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-26","4.47","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-27","3.13","0.22","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-28","8.05","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-29","11.18","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-09-30","9.62","0.40","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-01","7.61","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-02","2.68","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-03","2.24","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-04","7.61","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-05","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-06","2.01","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-07","2.46","0.00","0.0","0",,,"    1",,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-08","2.01","0.23","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-09","7.38","0.55","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-10","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-11","3.58","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-12","1.12","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-13","2.91","0.00","0.0","0",,,"    1",,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-14","4.70","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-15","3.13","0.00","0.0","0",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-10-16","4.03","0.00","0.0","0",,,,,,,,,,,,,,,,,,
